"","Binomial","class","order","family","genus","species","subspecies","common_name","female_maturity_d","litter_or_clutch_size_n","litters_or_clutches_per_y","adult_body_mass_g","maximum_longevity_y","gestation_d","weaning_d","birth_or_hatching_weight_g","weaning_weight_g","egg_mass_g","incubation_d","fledging_age_d","longevity_y","male_maturity_d","inter_litter_or_interbirth_interval_y","female_body_mass_g","male_body_mass_g","no_sex_body_mass_g","egg_width_mm","egg_length_mm","fledging_mass_g","adult_svl_cm","male_svl_cm","female_svl_cm","birth_or_hatching_svl_cm","female_svl_at_maturity_cm","female_body_mass_at_maturity_g","no_sex_svl_cm","no_sex_maturity_d","lat","lon","fullCountry","temp","precip"
"72","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-0.2333,36.8167,"Kenya",13.3,1184
"73","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-0.1167,36.7,"Kenya",15.8,784
"74","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-4.7,38.2,"Tanzania, United Republic of",17.5,848
"75","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-2.25,36.833333,"Kenya",20.1,553
"76","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,0.666667,29.733333,"Congo, Democratic Republic of the",24.2,1292
"77","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-0.366667,29.683333,"Rwanda",23.3,948
"78","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-0.316667,29.75,"Rwanda",23.4,916
"79","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,0.333333,29.833333,"Congo, Democratic Republic of the",19.1,1344
"80","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,0.583333,29.916667,"Congo, Democratic Republic of the",19.9,1395
"81","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,0.366667,29.85,"Congo, Democratic Republic of the",8.3,1887
"82","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-1.683333,29.233333,"Congo, Democratic Republic of the",19.8,1238
"83","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-8.416667,29.533333,"Zambia",23.4,1073
"84","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-1.166667,30.25,"Rwanda",19.7,914
"85","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-1.4,29.366667,"Congo, Democratic Republic of the",15.3,1668
"86","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-1.3,29.55,"Congo, Democratic Republic of the",18,1436
"87","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-3.063564,37.175827,"Tanzania, United Republic of",9.6,1425
"88","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-1.616667,29.133333,"Congo, Democratic Republic of the",18.7,1446
"89","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,1.366667,29.7,"Congo, Democratic Republic of the",23.7,1399
"90","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-11.48333,27.9,"Zambia",20.8,1181
"91","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-0.41667,36.633331,"Kenya",10.4,1409
"92","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-1.28333,29.683331,"Uganda",16.5,1294
"93","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-4.66667,38.25,"Tanzania, United Republic of",17.5,848
"94","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-1.3,29.700001,"Uganda",16.5,1294
"95","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-1.3,29.866667,"Uganda",16,1101
"96","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-1.70056,29.26306,"Rwanda",19.8,1238
"97","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-1.32095,31.81053,"Tanzania, United Republic of",20.7,1864
"98","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-0.16667,37.333328,"Kenya",10.2,1702
"99","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,0.1333,29.6,"Congo, Democratic Republic of the",23,1142
"100","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-10.125,20.625,"Angola",21.7,1371
"101","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-11.125,19.875,"Angola",20.7,1329
"102","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-10.625,21.375,"Angola",22,1404
"103","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-10.625,20.125,"Angola",20.9,1354
"104","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-10.375,20.875,"Angola",21.7,1409
"105","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-11.375,20.875,"Angola",21.2,1305
"106","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-11.875,22.875,"Angola",20.5,1307
"107","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-10.875,19.375,"Angola",20.2,1377
"108","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,0.01667,37.06667,"Kenya",16.5,787
"109","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-8.875,20.875,"Angola",22.9,1447
"110","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-10.63611,22.28424,"Angola",23.1,1327
"111","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-11.125,20.125,"Angola",20.9,1326
"112","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-11.125,19.625,"Angola",20.4,1351
"113","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-10.625,21.625,"Angola",22.2,1385
"114","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-12.125,22.875,"Angola",20.4,1278
"115","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-10.875,20.375,"Angola",21.1,1344
"116","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-11.625,20.125,"Angola",20.9,1269
"117","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-10.625,21.125,"Angola",21.7,1426
"118","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-10.875,20.125,"Angola",20.9,1338
"119","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-10.625,19.875,"Angola",20.8,1357
"120","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-10.375,21.875,"Angola",22.7,1353
"121","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-9.875,21.875,"Angola",22.7,1377
"122","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-11.125,21.625,"Angola",21.8,1352
"123","Dendrohyrax arboreus","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","arboreus",NA,"Southern Tree Hyrax",365,1.755,NA,2981.11,13.6,229,152.04,380,NA,NA,NA,NA,12.3,365,1,NA,NA,NA,NA,NA,NA,53.4995,NA,NA,NA,NA,NA,NA,NA,-10.375,21.125,"Angola",21.8,1421
"124","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,5.05763,8.868215,"Cameroon",25.3,2859
"125","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,7.05,2.25,"Benin",27.9,1051
"126","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,5.859116,-0.179943,"Ghana",25.8,1217
"127","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,2.19944,16.188408,"Congo, Republic of the",24.7,1656
"128","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,6.9217,1.6895,"Benin",27,1062
"129","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,6.7001,2.3863,"Benin",27.6,1116
"130","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,7.203,2.3856,"Benin",27.7,1057
"131","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,10.5423,1.2085,"Benin",27.4,1086
"132","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,9.6431,1.7356,"Benin",26.3,1205
"133","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,7.1596,2.5419,"Benin",27.6,1091
"134","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,7.0017,2.6093,"Benin",27.6,1091
"135","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,6.9026,2.5076,"Benin",27.2,1145
"136","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,6.6863,2.7018,"Benin",27.2,1237
"137","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,6.7741,1.8377,"Benin",27.5,993
"138","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,7.4431,2.559,"Benin",27.1,1098
"139","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,7.1005,2.639,"Benin",27.6,1091
"140","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,7.455,2.6402,"Benin",27.1,1098
"141","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,6.9096,2.4908,"Benin",27.7,1091
"142","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,6.5526,2.6519,"Benin",27.4,1251
"143","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,6.6866,2.6687,"Benin",27.2,1237
"144","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,6.9211,2.4072,"Benin",27.7,1091
"145","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,6.8067,2.4744,"Benin",27.6,1116
"146","Dendrohyrax dorsalis","Mammalia","Hyracoidea","Procaviidae","Dendrohyrax","dorsalis",NA,"Western Tree Hyrax",422.36094,1.36,NA,2663.335,10,224.811,NA,218,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,6.4871,2.7021,"Benin",27.4,1343
